group_id,group_name,technique_id,attack_id,technique_name,nb_utilisations
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,T1049,System Network Connections Discovery,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,T1055.001,Dynamic-link Library Injection,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,T1056.001,Keylogging,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,T1057,Process Discovery,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,T1059.003,Windows Command Shell,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,T1070,Indicator Removal,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,T1070.003,Clear Command History,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,T1070.004,File Deletion,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,T1070.006,Timestomp,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,T1074.001,Local Data Staging,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,T1078,Valid Accounts,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,T1083,File and Directory Discovery,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755,T1090.001,Internal Proxy,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,T1090.002,External Proxy,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27,T1098,Account Manipulation,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,T1102.002,Bidirectional Communication,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91,T1104,Multi-Stage Channels,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,T1106,Native API,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,T1110.003,Password Spraying,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,T1124,System Time Discovery,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,T1132.001,Standard Encoding,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf,T1134.002,Create Process with Token,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,T1140,Deobfuscate/Decode Files or Information,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--3b0e52ce-517a-4614-a523-1bd5deef6c5e,T1202,Indirect Command Execution,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,T1203,Exploitation for Client Execution,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,T1218,System Binary Proxy Execution,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,T1218.005,Mshta,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,Rundll32,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,T1485,Data Destruction,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b,T1489,Service Stop,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,T1491.001,Internal Defacement,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,T1529,System Shutdown/Reboot,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--1b7b1806-7746-41a1-a35d-e48dae25ddba,T1542.003,Bootkit,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,T1547.009,Shortcut Modification,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,T1553.002,Code Signing,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e,T1557.001,Name Resolution Poisoning and SMB Relay,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,T1560,Archive Collected Data,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--41868330-6ee2-4d0f-b743-9f2294c3c9b6,T1560.002,Archive via Library,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b,T1560.003,Archive via Custom Method,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac,T1561.001,Disk Content Wipe,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,T1561.002,Disk Structure Wipe,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,T1564.001,Hidden Files and Directories,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,T1566.002,Spearphishing Link,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317,T1566.003,Spearphishing via Service,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,T1571,Non-Standard Port,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,T1573.001,Symmetric Cryptography,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,T1574.001,DLL,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--a4657bc9-d22f-47d2-a7b7-dd6ec33f3dde,T1574.013,KernelCallbackTable,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,T1583.001,Domains,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,T1583.006,Web Services,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5,T1584.004,Server,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928,T1585.001,Social Media Accounts,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,T1585.002,Email Accounts,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0,T1587.001,Malware,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,T1588.002,Tool,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--19401639-28d0-4c3c-adcc-bc2ba22f6421,T1588.004,Digital Certificates,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,T1589.002,Email Addresses,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--937e4772-8441-4e4a-8bf0-8d447d667e23,T1591,Gather Victim Org Information,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,T1620,Reflective Code Loading,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3,T1680,Local Storage Discovery,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872,T1685,Disable or Modify Tools,1
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,attack-pattern--291ede6c-1473-454c-b614-5ac5ea63c987,T1686.003,Windows Host Firewall,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,T1027.010,Command Obfuscation,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,T1036,Masquerading,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,T1059.003,Windows Command Shell,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,T1059.007,JavaScript,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,T1071.004,DNS,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,T1102,Web Service,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,T1204.001,Malicious Link,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,T1218.005,Mshta,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,Rundll32,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,T1566.002,Spearphishing Link,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,T1583.001,Domains,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,T1583.006,Web Services,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970,T1588.001,Malware,1
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,LazyScripter,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,T1608.001,Upload Malware,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,T1003.001,LSASS Memory,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc,T1003.004,LSA Secrets,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530,T1003.005,Cached Domain Credentials,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,T1018,Remote System Discovery,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,T1027.010,Command Obfuscation,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,T1046,Network Service Discovery,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--7007935a-a8a7-4c0b-bd98-4e85be8ed197,T1055.013,Process Doppelgänging,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,T1059.007,JavaScript,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,T1083,File and Directory Discovery,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,T1110.003,Password Spraying,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--b4694861-542c-48ea-9eb1-10d356e7140a,T1114.002,Remote Email Collection,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--635cbe30-392d-4e27-978e-66774357c762,T1136.001,Local Account,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,T1552.001,Credentials In Files,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,T1555,Credentials from Password Stores,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,T1555.003,Credentials from Web Browsers,1
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,Leafminer,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,T1588.002,Tool,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,T1003,OS Credential Dumping,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,T1003.001,LSASS Memory,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,T1021.001,Remote Desktop Protocol,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,T1021.004,SSH,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,T1027.001,Binary Padding,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916,T1027.003,Steganography,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,T1027.013,Encrypted/Encoded File,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--fbd91bfc-75c2-4f0c-8116-3b4e722906b3,T1027.015,Compression,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,T1041,Exfiltration Over C2 Channel,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,T1047,Windows Management Instrumentation,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,T1055.001,Dynamic-link Library Injection,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,T1074.001,Local Data Staging,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0,T1074.002,Remote Data Staging,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,T1078,Valid Accounts,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,T1090.003,Multi-hop Proxy,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8,T1102.003,One-Way Communication,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,T1133,External Remote Services,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,T1140,Deobfuscate/Decode Files or Information,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,T1190,Exploit Public-Facing Application,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--c8e87b83-edbb-48d4-9295-4974897525b7,T1197,BITS Jobs,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,T1203,Exploitation for Client Execution,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,T1204.001,Malicious Link,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab,T1218.010,Regsvr32,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,T1505.003,Web Shell,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--9e7452df-5144-4b6e-b04a-b66dd4016747,T1534,Internal Spearphishing,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,T1546.003,Windows Management Instrumentation Event Subscription,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,T1547.009,Shortcut Modification,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,T1553.002,Code Signing,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,T1559.002,Dynamic Data Exchange,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,T1560,Archive Collected Data,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,T1566.002,Spearphishing Link,1
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b,T1567.002,Exfiltration to Cloud Storage,1
